disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
3476,,,,,,,,,,,359138aee98fabb59173f078ddb5365108b0f009,2023-03-18T13:22:12.883Z,fa5cde1a-f057-4b47-b4f8-20a038802c3d
3477,,,,,,,,,,,dd420ddd0fe7c6eee80daa9f1ce9461213a67bc5,2023-03-18T13:22:12.883Z,8c13b131-bea0-45a8-8dde-a63ecf905a75
3478,,,,,,,,,,,f245092028742642748de09162c57bdc95393a94,2023-03-18T13:22:12.883Z,ce637917-0e52-4562-91cd-d4d75d5504ee
3479,,,,,,,,,,,87368f8c7cd7c496cc1a9268f3c8e6e0e5beae9c,2023-03-18T13:22:12.883Z,5eaf5461-a435-4f9f-b6d3-97815cc27ec2
3480,,,,,,,,,,,289bce4bdc6ec71111c5a7fc08e175197048bc49,2023-03-18T13:22:12.883Z,6d3c56a0-feaa-443c-b12b-ad45c34e136c
3481,,,,,,,,,,,b309385fd9a3b38cecc8ab38af7adbf09f459423,2023-03-18T13:22:12.883Z,307dfeac-c022-4deb-b4d1-43028fc719cb
3482,,,,,,,,,,,60b15cef778a6d263a0727ec231593701ae6632b,2023-03-18T13:22:12.883Z,ca37159b-2e79-4306-91a7-7f83e76345fc
3483,,,,,,,,,,,a1a94fc2eb59167faca5b14395269fe9bd050849,2023-03-18T13:22:12.883Z,db2308ce-51f3-451d-ae58-44d9baa8118d
2147,,,,,242500.3,242500.3,,2023-10-31T00:00:00.000Z,,,adc08c429f3cfdf8c5db7d290f79771c0ece7c4e,2023-10-31T06:42:56.884Z,ddd1b411-75b9-4ab1-a0ad-2ef7d5538a3a
3485,,,,,,,,,,,1c7f97e373446fc63622e7b81c76be735d705172,2023-03-18T13:22:12.883Z,513a7894-b438-4c41-975e-40e5f81b8ffd
2148,,,,,55195.7,55195.7,,2023-10-31T00:00:00.000Z,,,2d384b8d36b89420075395faffcdd6c8efbb3a34,2023-10-31T06:42:56.884Z,99fff10d-65dd-4af6-9c44-c6e0f5edea58
3487,,,,,,,,,,,66b0d4eef03f5612dd00957b350e025e5eb40adb,2023-03-18T13:22:12.883Z,9e97d7e9-8c16-4ca6-a69f-092d9fcf6d89
2149,,,,,1709.4,1709.4,,2023-10-31T00:00:00.000Z,,,4a2bf07fe118bcd45fffa463260a48fc46e3fbc1,2023-10-31T06:42:56.884Z,52a4c231-490a-4c9a-8879-9361ef8a106a
1984,1207,4799393.02,4685835.84,113557.18,52125303.31,30268210.99,21054306.61,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,7676674,4ee761f53cccc8dc97e4c5da915ddcf4642998e8,2023-10-31T05:42:54.770Z,ac1bfacf-3b46-4b37-9174-e8908d18c8b2
2150,,,,,3832.5,3832.5,,2023-10-31T00:00:00.000Z,,,4a049f62fbda6d8cb1f615672c92fe9a84eaefd1,2023-10-31T06:42:56.884Z,ca10a838-d1db-46f3-9fc5-75ef55cdba16
3491,,,,,,,,,,,b915eba9d3577dff511369cd37819a4996b6d492,2023-03-18T13:22:12.883Z,de34657d-b6a3-4706-9cec-8d323f9aeffd
3492,,,,,,,,,,,5f740afff1483313e1351600effe83a6cb31a1b9,2023-03-18T13:22:12.883Z,0df2950b-44ea-42a8-a227-51645ce5d99d
3493,,,,,,,,,,,0260b009c6ec4affd53cedd09fdf4576295a3221,2023-03-18T13:22:12.883Z,013e1c83-0935-412b-a7e8-d74ffa782b46
3494,,,,,,,,,,,60f90d6df7ab67057ca626c9189f9da56d4ce12a,2023-03-18T13:22:12.883Z,45d54ea4-159f-498f-b126-5cac9fe52381
2151,,,,,26617.5,26617.5,,2023-10-31T00:00:00.000Z,,,7eb92f710cebd8d749f8007562627b1e1cb71177,2023-10-31T06:42:56.884Z,84e1da66-11dc-490e-9b5f-ad8cb79fe604
2152,,,,,10467.1,10467.1,,2023-10-31T00:00:00.000Z,,,b2c2851ecff4d933f51391853ba2a56ded92d11d,2023-10-31T06:42:56.884Z,1d0d3fcb-1365-49b8-8a6c-9fcc7fdcda4f
2153,,,,,1717.1,1717.1,,2023-10-31T00:00:00.000Z,,,8a8b02b21871310d8e11c754f288574a99aaf38b,2023-10-31T06:42:56.884Z,7bfbf9ed-b918-442d-b397-983f0d7642e8
3499,,,,,,,,,,,a4270dfc58a2fea772545fcbaaade1b4e2cf74e5,2023-03-18T13:22:12.883Z,52cbb100-b223-4a9e-bff0-cdb4c8a43dbf
3500,,,,,,,,,,,fd14a43c6fda2366ae00195df5785350e10310b1,2023-03-18T13:22:12.883Z,7752b74d-716b-404d-a2f7-ece972b5c7dc
3501,,,,,,,,,,,0347a75a5e99cfd2782419ac0f41a3ebb9651afd,2023-03-18T13:22:12.883Z,ac46826b-ef3f-4aa4-b4f5-0eb5c569d98b
3502,,,,,,,,,,,02e3ea19632caf34ad487966e365e71a533db7dc,2023-03-18T13:22:12.883Z,4ff1c80a-7a93-4a31-9d3d-c90e1b3a2bd9
2154,,,,,14725.9,14725.9,,2023-10-31T00:00:00.000Z,,,58a110552336d226b370dbd6238458e0e86d7702,2023-10-31T06:42:56.884Z,26a90396-c8c8-4940-b274-1d89c482d7c4
2155,,,,,7036.4,7036.4,,2023-10-31T00:00:00.000Z,,,9d7b79a921bb68d65f5beafbc2fcc1ce239905e9,2023-10-31T06:42:56.884Z,d6700252-f900-4872-8d92-2c41976047ca
4043,,,,,946367.37,6059.73,935840.02,2023-10-31T00:00:00.000Z,,116340.75,02036048a543609a940be05d84408d5848e945de,2023-10-31T04:23:02.791Z,fc2dab5e-29f3-4079-b8bf-6895cc0bb6a8
2156,,,,,3756.2,3756.2,,2023-10-31T00:00:00.000Z,,,21195fb95d474d0c78e6b9ba35131b1f611f897e,2023-10-31T06:42:56.884Z,10f2b039-e629-4874-babd-78329b8d0836
3508,,,,,,,,,,,1bfeeca9d5284d5d4f8b93aba556a5a9d09dd3f9,2023-03-18T13:22:12.883Z,519c3c97-cc4a-4beb-aae6-a775d71e1e12
3509,,,,,,,,,,,641ff23eadfb9a04eb98fac74d771cf0f16b404d,2023-03-18T13:22:12.883Z,7079a1ea-ab13-47e5-baa0-879d0f2e6a22
3510,,,,,,,,,,,53c0e7c31baa049e8f4a7791593e92e0625ba51a,2023-03-18T13:22:12.883Z,493817e8-49d2-443d-b5b4-59613e5529f2
3511,,,,,,,,,,,57fe2e35ed89d8593d9b0f51ac2da8fcc95a350e,2023-03-18T13:22:12.883Z,3496efef-abd7-4202-bd67-2b8fd98f7892
3512,,,,,,,,,,,097c6edb706d84aab2784697738d7369f7f62896,2023-03-18T13:22:12.883Z,da89a516-4e7e-4d38-9588-d25b6a9cce60
3513,,,,,,,,,,,09267d4e9734669290c92e6c3ada4ec8af18a754,2023-03-18T13:22:12.883Z,926fbb3f-f556-4a5a-82a9-318db487a7b1
3514,,,,,,,,,,,f74bf8b54b294aa30cecd9feaafb3a8266254568,2023-03-18T13:22:12.883Z,10d4f2ce-cafd-43ab-86c3-e8c1805f70fe
2157,,,,,58709,58709,,2023-10-31T00:00:00.000Z,,,f448fb049202b1eee146910260843d1a2f038496,2023-10-31T06:42:56.884Z,5f70c116-49b2-4fc3-ac45-cd27e4420c6a
3516,,,,,,,,,,,9f027a3dbf76aacc2d0052a7ad1b3cb7a90644c9,2023-03-18T13:22:12.883Z,2ebad9bd-9ddd-4ed5-8907-737c02c2c744
3517,,,,,,,,,,,58218d165082e230bccc00bda27ffc09efc2934b,2023-03-18T13:22:12.883Z,6cddfd37-ef78-441f-a614-7c8a186ac8f0
2158,,,,,52328.5,52328.5,,2023-10-31T00:00:00.000Z,,,2c1f4e3f6cee04ba2b7dbc03b0e86a35c9948181,2023-10-31T06:42:56.884Z,82e20a32-d1cc-480b-a9c2-995707a8fc25
3519,,,,,,,,,,,03cbb48ef060f9c8695d6a746e80c9be971682a1,2023-03-18T13:22:12.883Z,195c11cb-e356-4d7f-8aae-875a0cf3b304
3520,,,,,,,,,,,37f65325338989949f69289e21131d68c09e99c4,2023-03-18T13:22:12.883Z,c304439e-3586-4c82-ab98-5b078b13e58e
2159,,,,,5010.6,5010.6,,2023-10-31T00:00:00.000Z,,,354a35144628f8fb03825b5a25623a1ed789c187,2023-10-31T06:42:56.884Z,21b35693-218c-4310-baaa-0aa3e64a1c23
3522,,,,,,,,,,,d9cac13f100d12f01d644be149ca74f17ff686b7,2023-03-18T13:22:12.883Z,754b4bd9-db58-40e5-bd48-6e5cc78a9bf1
4044,,,,,3995523.23,710888.98,3284634.25,2023-10-31T00:00:00.000Z,,877302,e7fc1e368a8efa441914587b40364e097b7f2fc6,2023-10-31T04:23:02.791Z,edb205b6-8c1e-48bd-afef-0a49417ea9ab
3524,,,,,,,,,,,3e6c9d1b7528c872ace75b3b0e3287582686a73d,2023-03-18T13:22:12.883Z,e306adc3-0690-4095-b5d3-4c030961ebcb
3525,,,,,,,,,,,32f6f502121af0c9fadc3183d25e04dcc99f2536,2023-03-18T13:22:12.883Z,3674bcb3-f1e0-4248-a7c8-259e9778d7ce
4045,,,,,5135398.21,561055.89,4428207.36,2023-10-31T00:00:00.000Z,,720204,394728287c260b8b9fcfde67ba7c633fcfedca0c,2023-10-31T04:23:02.791Z,66096671-298f-48c7-9468-32c62023cd6e
4046,,,,,88561262.67,86146906.61,1065774.55,2023-10-31T00:00:00.000Z,,10313835.25,286ef66320cc78309630f22cb4105d4f5c2e4351,2023-10-31T04:23:02.791Z,c3710d6d-28d1-47ae-9514-510560fc8d81
4047,,,,,13324210.65,10947070.72,1469248.93,2023-10-31T00:00:00.000Z,,482423.45,6f803a770e1af0d1f8064c5bfacc021983a437f1,2023-10-31T04:23:02.791Z,0685ea8c-dd01-479e-af01-0e66d1ccae6b
4048,,,,,26411715.75,23953406.66,1953951.87,2023-10-31T00:00:00.000Z,,3508702.24,bf7316be779180503712c48bd5872f22f9be2634,2023-10-31T04:23:02.791Z,3adeb034-f0df-4232-b0e6-67b2ae1793d6
4049,,,,,3337545.64,3146535.4,181351.53,2023-10-31T00:00:00.000Z,,183991,2870f7f6e93edaa9d655e71a4a4601b72c342a36,2023-10-31T04:23:02.791Z,26d4dcb0-e296-4b64-ab81-31a36423644f
3531,,,,,,,,,,,0393ceaa7472da6a74cf22df32f1970add9096be,2023-03-18T13:22:12.883Z,92a7d0c5-c748-4b18-9e9d-1bbac1dddfb4
3532,,,,,,,,,,,f9c091b4f071fe49691d9ed271bba260ceb7cc8d,2023-03-18T13:22:12.883Z,036c09d3-a2df-44c2-9fb0-c9ec4c5b4cb6
4050,,,,,4721628.31,146794.46,4186629.83,2023-10-31T00:00:00.000Z,,227656,d655149ac10ddd1d45f9f89d771352d2e78f7cf0,2023-10-31T04:23:02.791Z,2f583512-8132-4e9f-8500-6796e90cd51c
3534,,,,,,,,,,,58e40fcbc409e3052d1a1f93f5676d0175bad171,2023-03-18T13:22:12.883Z,89826852-4c32-45f1-bbc0-bf87e04ff3ea
3535,,,,,,,,,,,f4bf6a893568bfc86175406fa2b3554a7e2bfb28,2023-03-18T13:22:12.883Z,3ffff4b0-d199-49ed-8095-04c69176a232
3536,,,,,,,,,,,e2a4373e65b9ceae9d8f96e80cf76717860432e8,2023-03-18T13:22:12.883Z,373ac6c2-abe7-4970-8f45-53f6a18ee403
3537,,,,,,,,,,,30cf03c04d7dff86893e8fb431bbadd0bdea94cf,2023-03-18T13:22:12.883Z,2106fa75-e057-49e8-a0dd-d66464220b10
3538,,,,,,,,,,,214f01af75c595cd2b3769a0a65aa3393b4c1a70,2023-03-18T13:22:12.883Z,9dacb1c1-ef9e-432d-afda-fa11128a5a70
4051,,,,,71006602.75,66665786.34,4123295.55,2023-10-31T00:00:00.000Z,,4882638.96,987657e775f51d5809d0588a8e0ee5989fe7ab81,2023-10-31T04:23:02.791Z,eda230fb-f198-414c-bede-6bc831b945c2
4053,,,,,2564683.72,1412654.95,1111511.16,2023-10-31T00:00:00.000Z,,441205,c731019ebb9b206bb222d28d9921bab7575587fe,2023-10-31T04:23:02.791Z,427db641-d253-4f78-9f93-ba03ddc25fd6
3541,,,,,,,,,,,e53837ffab5298d26eac2958d21b5f0e19b69047,2023-03-18T13:22:12.883Z,e99ce359-e093-4528-b2a5-c86cd59ea9c7
3542,,,,,,,,,,,8ca33d70bc3a710e2135870c1671c5f25ae3a142,2023-03-18T13:22:12.883Z,fb1f6dd6-4c7b-4810-9698-bf7bbf4a7f24
2160,,,,,10498.6,10498.6,,2023-10-31T00:00:00.000Z,,,0c356c55ec73e4ac67664f3a2e774ecba91127c8,2023-10-31T06:42:56.884Z,d50654f8-9a77-445a-b507-a64419d94709
4054,,,,,1340817.62,132297.76,1094231.33,2023-10-31T00:00:00.000Z,,182646,426ff4dd4b21c0501a89afe009e9c8cbd0f1ac2b,2023-10-31T04:23:02.791Z,036b50d6-11ff-44e1-accc-0ddc8bdb102b
4055,,,,,15087219.2,1662486.58,12927510.62,2023-10-31T00:00:00.000Z,,3032978,2075cbfab9b829d1bdd42a2db16536b58e8b771a,2023-10-31T04:23:02.791Z,72e61ae8-5e19-413e-8e0e-69fedb2fdc7e
3546,,,,,,,,,,,a221e436fcdd71a07b9f8687b7980ea1af1a675d,2023-03-18T13:22:12.883Z,4545441f-42ed-42cf-a288-862a0e438fe2
3547,,,,,,,,,,,7df67c56efe3d6640e19e11bf336af9f3d0343c7,2023-03-18T13:22:12.883Z,48d0f800-72c2-4e73-9eba-2951c99c13a3
4056,,,,,30414863.06,15973691.86,13054413.58,2023-10-31T00:00:00.000Z,,5794419.14,e6f45b57724103adf756bf87023dfecd684ee116,2023-10-31T04:23:02.791Z,f68ae11d-48ee-4777-a4df-f39d3ee86de3
3549,,,,,,,,,,,8b6554b1667f79f7d9ed3c6f05a57c7eb5083639,2023-03-18T13:22:12.883Z,006de1f6-3207-4060-b2f2-42f8f6fcbab9
1989,302,3441115.24,2745020.87,696094.37,7221515.88,1651224.58,5405303.52,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,1653744.81,904c1b752d39b2a3ff5bc52f0a4bb798fa44eaa4,2023-10-31T05:42:54.770Z,64f9b042-86c6-4e4c-b349-cfd06209dcd6
1991,2266,15324105.42,14279071.76,1045033.66,13938556.78,7937513.38,5705862.98,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,1529021.39,06af2862fec3df4251f7182205c13f126ae086af,2023-10-31T05:42:54.770Z,4b481621-232a-4dad-b11e-b2c70f2c55e3
3552,,,,,,,,,,,6d42840683035c5b08a635597d8feeb96e396d3b,2023-03-18T13:22:12.883Z,11ba12ab-6be9-4650-98ad-7c5cc5d87aba
2161,,,,,1610,1610,,2023-10-31T00:00:00.000Z,,,b33ed87e9ad6a2b0df7175087c78b1cc0aa0bb98,2023-10-31T06:42:56.884Z,a3bcfe5e-810e-41f7-9030-1d5f9d41e461
3554,,,,,,,,,,,49fbe7d62742e843800f2ba1c28122c2cb93fee6,2023-03-18T13:22:12.883Z,fa83863e-2841-4a53-88d5-f56cee337d79
3555,,,,,,,,,,,fa1888b291db87892d72e6439e743ab5caeaf8e5,2023-03-18T13:22:12.883Z,8d082780-7f0e-4df9-8a00-7e6909350caa
3556,,,,,,,,,,,0dc114a64ec9a5cc3105facdd1f37d54ae29c99c,2023-03-18T13:22:12.883Z,d4ff3bfb-40ae-4dfc-bca8-4eae96802a96
2162,,,,,19501.3,19501.3,,2023-10-31T00:00:00.000Z,,,0816de1f6e9159ae5804eb1e49b6268ef65983f8,2023-10-31T06:42:56.884Z,1a7e4b4e-f4bf-4145-8371-61e7d9744980
3558,,,,,,,,,,,f63d5311fdd68fa907029637deb38507d4ad837b,2023-03-18T13:22:12.883Z,aa9d0a90-79b6-434b-a03d-87a43d64217b
2163,,,,,16529.1,16529.1,,2023-10-31T00:00:00.000Z,,,ed75637e0276a35cd35255d7f7f5c489e483e4d3,2023-10-31T06:42:56.884Z,c238db53-ab87-413a-a4bc-e224b064f021
2164,,,,,44075.5,44075.5,,2023-10-31T00:00:00.000Z,,,1f628c6095a0f92923cb7afbc16a3f1c4adaba15,2023-10-31T06:42:56.884Z,5c8c75ae-c303-43e4-a1ce-78ba284a1911
3563,,,,,,,,,,,3ad475ba277af3915d157bcafa64a0112b0a7391,2023-03-18T13:22:12.883Z,d0ff0ab3-2086-4511-a8da-93bf8979e150
3565,,,,,,,,,,,9b96b27d274ccefe2de485ecdc6700bf67dfcc5f,2023-03-18T13:22:12.883Z,c91aa99c-7b70-4d22-b686-243f415f4919
3566,,,,,,,,,,,c80f625b516f798a627c931bce35272d0d5726b9,2023-03-18T13:22:12.883Z,2fb28b51-31a7-4f4e-bc15-a25e619dddff
3567,,,,,,,,,,,cc6bf918aec228243efb07a1bffa411977861a36,2023-03-18T13:22:12.883Z,d7e0daee-3cea-44db-8a15-25c9954922f2
3568,,,,,,,,,,,e68d597be1e2fed84e812bf083db3397756a5600,2023-03-18T13:22:12.883Z,543c9ad9-7d81-49e2-a255-9ae21b0a6b0c
1994,1079,4904077.68,3001943.65,1902134.03,75239301.83,27367275.85,46982840.39,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,7260627,4d9ecf88b0b26b323b2ab695a71ab11eacd4e634,2023-10-31T05:42:54.770Z,f05c41e6-f156-4729-8f19-61c48867cb94
3570,,,,,,,,,,,a135b3c4c0387342d27627d092910bc30d3f4bdd,2023-03-18T13:22:12.883Z,0b4c510c-8608-40f8-b9b7-ad2f4ae11e11
3571,,,,,,,,,,,d12b2eaf1e6d463d135171473a7470366650b312,2023-03-18T13:22:12.883Z,2109b00d-f288-4f51-a826-5f7f604cb466
3572,,,,,,,,,,,a568d7817f6fe747189fc8d65a24c8095cb2a227,2023-03-18T13:22:12.883Z,3f910be4-d2e2-492a-8326-51a755a7c3c1
3573,,,,,,,,,,,34a4eb1fe6da56761dc7b2f9dc49bef354cf3f0f,2023-03-18T13:22:12.883Z,8bec464d-b037-4736-a9b6-56fd01ef74da
1995,556,1805969.74,1744834.03,61135.71,13708804.04,587657.83,12788399.21,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,1041788,6b7decef71928b9d5dcd12aec7dd48972a203fc7,2023-10-31T05:42:54.770Z,a6a95e45-4fb8-4648-9e70-2818bfcfa242
3575,,,,,,,,,,,3d716814336e78e6bfc4c707a14f65dfb014edc3,2023-03-18T13:22:12.883Z,783a5763-b113-446e-bdee-a31e5aed79bf
3576,,,,,,,,,,,2a776ec414e8faca7c7f85843bab889f2131c3e2,2023-03-18T13:22:12.883Z,910a4469-269f-46df-a9e7-27c7332c068e
4062,,,,,3095013.91,809300.56,2233833.7,2023-10-31T00:00:00.000Z,,95524,88088c3b6c8aab508ffc84d9ed0ad68227e71768,2023-10-31T04:23:02.791Z,d5581841-e6d5-44a8-aa76-73c0748fb59e
3578,,,,,,,,,,,6e92518e931e141c7e04b1e8b92ba7aa68bc13c2,2023-03-18T13:22:12.883Z,39f8a714-1f80-4e3b-981d-a43a1a21be76
3579,,,,,,,,,,,40ac6fb5f76a5be60e87bc5c3e9c6620fc31e86d,2023-03-18T13:22:12.883Z,2fb06668-c3e8-4562-8bc8-671c64e05bdd
3580,,,,,,,,,,,ed836dc11ba61322f93323efa4716430309bc231,2023-03-18T13:22:12.883Z,c7c1f92f-e716-4019-bbfd-5ef10a8a2ebc
4063,,,,,4883032.82,686941.58,3980518.82,2023-10-31T00:00:00.000Z,,726334,8abc02915fe1f0e31b00b715a18ea6e4b9c2bb6f,2023-10-31T04:23:02.791Z,0998abaa-01fc-4ef1-b438-7242eb24c7c9
4064,,,,,2918163.16,193887.35,2492662.71,2023-10-31T00:00:00.000Z,,387910.63,22dd5ea96eb3f6eaa5fe5c92d5e56adb4043efaa,2023-10-31T04:23:02.791Z,ccd8d32c-1795-4790-b2fe-4aa0f0037b3e
3583,,,,,,,,,,,be307bde3af93f23946ee4d9cba88f500205ca03,2023-03-18T13:22:12.883Z,7b3957a3-a882-49b0-a780-60d09958ad2f
3584,,,,,,,,,,,00578801fae96345990142c40bdf7e5bf0f18334,2023-03-18T13:22:12.883Z,f124637e-3c02-4b50-88d3-f6107a15c628
4065,,,,,3039192.36,121105.48,2908925.65,2023-10-31T00:00:00.000Z,,319205,8f5f2f5c3395357a1ec98f2dc5cc9c4efb72fe61,2023-10-31T04:23:02.791Z,fae914ca-45d2-4960-8ed0-ef535efdd510
4066,,,,,1017761.39,19407.42,976221.17,2023-10-31T00:00:00.000Z,,78963.67,16299a3206c288fb2473d8bc6f9a41d69228e9ac,2023-10-31T04:23:02.791Z,161ee5c3-9e99-4376-bbe8-7eb0a71a6acc
3587,,,,,,,,,,,cc8f06b7f563d1d4687c594a5cb16566fbf70c1d,2023-03-18T13:22:12.883Z,9cdfe3d2-59d5-4fa6-8c7e-3cf643b34d69
3588,,,,,,,,,,,00f9e94ad77d7c666ec050f3d4535f19be077986,2023-03-18T13:22:12.883Z,0c5803cf-8c3b-4605-8cba-2793fc101a5b
2165,,,,,5310.9,5310.9,,2023-10-31T00:00:00.000Z,,,fd3db85f3227eab5ad0bb220eabd177fd23e5256,2023-10-31T06:42:56.884Z,489b127a-5a02-4228-85c0-415e319db91c
3590,,,,,,,,,,,9d33bbdbe90bf128097f87d6e976486906bef9e9,2023-03-18T13:22:12.883Z,087e0d1e-5ef2-4c7f-8273-c90d5458875e
3591,,,,,,,,,,,1b8291e3ff34d81c80b144c424978dbe4bea9c18,2023-03-18T13:22:12.883Z,6d440e3f-9bda-488c-9be8-f5e64a6c7b52
3592,,,,,,,,,,,e366e84880fca5f389dba35f9f08031322aeb184,2023-03-18T13:22:12.883Z,b94ca91d-54d7-4a59-a040-bdee57e1973c
2166,,,,,37398.2,37398.2,,2023-10-31T00:00:00.000Z,,,a5dfbd0c01d6f10b03ec0a91da2f222466e9ffa6,2023-10-31T06:42:56.884Z,919247da-ed41-4b76-b440-745a7fdd111a
2167,,,,,21858.2,21858.2,,2023-10-31T00:00:00.000Z,,,7ca481244a43bf8469215876f3e89e309f9c6dfa,2023-10-31T06:42:56.884Z,64d159ac-5e68-4329-9666-76f408ffa374
2168,,,,,23340.8,23340.8,,2023-10-31T00:00:00.000Z,,,ec3809cf324925b08a52ef8a7a30d9b3b4c11eec,2023-10-31T06:42:56.884Z,d51fef65-bc7b-419a-aef9-1cfc29a0b02e
4067,,,,,4046793.01,4024549.15,,2023-10-31T00:00:00.000Z,,475368.08,88d0bf74ea1bd1fa9d9e67e27dbda597e1157e39,2023-10-31T04:23:02.791Z,f0532dff-c288-4758-aa5b-a315cb0d64fd
1996,2077,6708117.08,6271847.46,436269.62,42263772.07,3743449.94,38421379.54,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,7332356.37,8a6ed557a4e102062643f86efd638478087213f3,2023-10-31T05:42:54.770Z,56e52a8e-2a88-4612-8a5a-6c317601c503
4069,,,,,41354847.24,4967808.84,34913802.71,2023-10-31T00:00:00.000Z,,5718652,6ac3ad846bacd57f537ae5cb7e1afb7f91d699d4,2023-10-31T04:23:02.791Z,f47c3288-0dd0-485a-b860-f00fdd4f9217
4070,,,,,8796860.02,6024393.78,2606526.47,2023-10-31T00:00:00.000Z,,670441,baea7ca5f82d7d2fe4e4cbab9d9eca39080305df,2023-10-31T04:23:02.791Z,f10f14ba-3054-479b-a079-c839f9fa0a72
1998,777,4820193.95,4623721.37,196472.58,46273268.6,20179914.61,24584420.05,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,10962304,2dbef3d3055142294b6eae78127d8b744b362165,2023-10-31T05:42:54.770Z,a8e390d2-784a-4f74-bad3-ab1b8f91f446
4072,,,,,21670637.94,11939571.45,8088581,2023-10-31T00:00:00.000Z,,2222598,ce4222f4d4724e873a64f1817e9a08593038370f,2023-10-31T04:23:02.791Z,6b23da36-1f16-42c5-b212-652bb1b4d396
2169,,,,,304833.9,304833.9,,2023-10-31T00:00:00.000Z,,,25632f268525f4e4f5d5c207246182ca9a0a7748,2023-10-31T06:42:56.884Z,ed1781f1-f424-4062-870b-cb0d5731c272
4073,,,,,2914288.63,2893300.11,20988.52,2023-10-31T00:00:00.000Z,,102842.93,eda4cc3e8c594894480dc892550a638f8ff35d75,2023-10-31T04:23:02.791Z,45b38a67-bee7-4818-8aca-af5c2aa0990f
4074,,,,,1297026.84,95284.12,1200315.02,2023-10-31T00:00:00.000Z,,230763,536a42f9f5b088ac495e4366151992a83b53883e,2023-10-31T04:23:02.791Z,8ed86d61-4e03-4866-81f7-ecea9caa8f20
2170,,,,,1067.5,1067.5,,2023-10-31T00:00:00.000Z,,,5de330228b22c0cfc517c8973841283fdc8dc065,2023-10-31T06:42:56.884Z,09c2e55f-bf44-48a3-b82b-6528ee5d2f51
4075,,,,,12040508.41,10232783.99,1748072.96,2023-10-31T00:00:00.000Z,,1646935.54,c93e287fe4323e83dd975da1dd34a7106721afd4,2023-10-31T04:23:02.791Z,356194c7-41c9-499d-995c-f0ea2e7b5b8c
4076,,,,,8488330.16,1319989.03,7028318.1,2023-10-31T00:00:00.000Z,,1577249,fb7f8c46416e4f176c56d51679ee9b605bc23a10,2023-10-31T04:23:02.791Z,32fe3b0c-b88b-449f-85ee-c12c2869352c
4077,,,,,16595662.54,10321385.81,5912592.15,2023-10-31T00:00:00.000Z,,3299351,e6032088608f3fa6d475ba3e71b4dacc8abbd26c,2023-10-31T04:23:02.791Z,0005b973-7a5e-4622-a83d-41589064e575
4079,,,,,26312187.28,23031825.28,1623462,2023-10-31T00:00:00.000Z,,7634682.84,1857c2eeb1df171e8b6ea0a07b45c55e3e08cc4d,2023-10-31T04:23:02.791Z,6ecafea8-063b-48dc-a5dd-2c6d2a054904
3363,244,908559.23,368377.93,540181.3,4019821.87,3877551.87,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,,5ee302dbfd9b418dbd31ab2b65b69d7a06a42f84,2023-10-31T05:42:54.770Z,53cd7910-8086-4bb9-9983-72e0dd22628f
3560,91,1195363.31,701179.76,494183.55,84749088.05,80805400.32,,2023-10-31T00:00:00.000Z,2023-10-31T00:00:00.000Z,,a6f4bcb4cab1c9ee45c327198ce2510c978fff20,2023-10-31T05:42:54.770Z,9c29e2b2-786b-42ea-ba9e-54c9b588d52c
4082,,,,,6640827.34,1449274.89,4980535.45,2023-10-31T00:00:00.000Z,,960197,e64ccb931357a799142787a047f94c7e68b37d0a,2023-10-31T04:23:02.791Z,70ad324e-42b6-4643-8f52-5e2993997e85
2171,,,,,17969,17969,,2023-10-31T00:00:00.000Z,,,15fdfae91d29fab05f16b9a48580b1f4e5d95a17,2023-10-31T06:42:56.884Z,89ad2b27-2bea-4457-b316-90f11489d5b4
2172,,,,,9716,9716,,2023-10-31T00:00:00.000Z,,,7e11aca9cecdb99963a88880805842daf809d68f,2023-10-31T06:42:56.884Z,46c1cc6e-0cd2-46af-a053-ba2f0a29c5e6
4083,,,,,2757341.45,1811567.95,760734.99,2023-10-31T00:00:00.000Z,,755105.98,f0e5bc298eeec4f5e030207880c67833315a7cb6,2023-10-31T04:23:02.791Z,3051ca02-2169-43eb-a6a8-a9e527e5ce53
2173,,,,,28434,28434,,2023-10-31T00:00:00.000Z,,,a75c07bfa16c6d225b7ac54588850ff042f9077f,2023-10-31T06:42:56.884Z,37c2315c-daf0-4198-8138-fece91e0260b
2174,,,,,7865.2,7865.2,,2023-10-31T00:00:00.000Z,,,604db26519c65c41a9a390ae33dee7687c90d12b,2023-10-31T06:42:56.884Z,338d96b5-d4b8-4d78-86fa-1bdb924a7cc6
